food,calories,protein,carbs,fat,sugar,sodium,gi,diabetes_label,hypertension_label,cvd_label,pcos_label,obesity_label,meal_type,target_audience,food_type,region
Cheese Masala Omelette (2 Eggs) w/ 2 Multigrain Toast,478.4,25.9,29.9,27.9,2.0,548.1,54.8,Moderate,Moderate,Moderate,Recommended,Moderate,Breakfast,Adults,Non-Veg,All
Cheese Masala Omelette (2 Eggs) w/ 2 Multigrain Toast,483.3,26.2,30.2,28.2,2.0,553.7,55.4,Moderate,Moderate,Moderate,Recommended,Moderate,Breakfast,Adults,Non-Veg,All
Cheese Masala Omelette (2 Eggs) w/ 2 Multigrain Toast,475.7,25.8,29.7,27.7,2.0,545.0,54.5,Moderate,Moderate,Moderate,Recommended,Moderate,Breakfast,Adults,Non-Veg,All
Cheese Masala Omelette (2 Eggs) w/ 2 Multigrain Toast,482.1,26.1,30.1,28.1,2.0,552.4,55.2,Moderate,Moderate,Moderate,Recommended,Moderate,Breakfast,Adults,Non-Veg,All
Cheese Masala Omelette (2 Eggs) w/ 2 Multigrain Toast,479.0,25.9,29.9,27.9,2.0,548.8,54.9,Moderate,Moderate,Moderate,Recommended,Moderate,Breakfast,Adults,Non-Veg,All
Cheese Masala Omelette (2 Eggs) w/ 2 Multigrain Toast,475.2,25.7,29.7,27.7,2.0,544.5,54.5,Moderate,Moderate,Moderate,Recommended,Moderate,Breakfast,Adults,Non-Veg,All
Cheese Masala Omelette (2 Eggs) w/ 2 Multigrain Toast,479.9,26.0,30.0,28.0,2.0,549.9,55.0,Moderate,Moderate,Moderate,Recommended,Moderate,Breakfast,Adults,Non-Veg,All
Cheese Masala Omelette (2 Eggs) w/ 2 Multigrain Toast,480.5,26.0,30.0,28.0,2.0,550.6,55.1,Moderate,Moderate,Moderate,Recommended,Moderate,Breakfast,Adults,Non-Veg,All
Cheese Masala Omelette (2 Eggs) w/ 2 Multigrain Toast,477.6,25.9,29.8,27.9,2.0,547.2,54.7,Moderate,Moderate,Moderate,Recommended,Moderate,Breakfast,Adults,Non-Veg,All
Cheese Masala Omelette (2 Eggs) w/ 2 Multigrain Toast,475.2,25.7,29.7,27.7,2.0,544.5,54.5,Moderate,Moderate,Moderate,Recommended,Moderate,Breakfast,Adults,Non-Veg,All
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",620.0,18.0,85.0,22.0,3.0,450.0,50.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",614.0,17.8,84.2,21.8,3.0,445.7,49.5,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",625.9,18.2,85.8,22.2,3.0,454.3,50.5,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",615.0,17.9,84.3,21.8,3.0,446.4,49.6,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",624.3,18.1,85.6,22.2,3.0,453.1,50.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",621.4,18.0,85.2,22.1,3.0,451.0,50.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",616.0,17.9,84.5,21.9,3.0,447.1,49.7,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",616.1,17.9,84.5,21.9,3.0,447.2,49.7,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",615.6,17.9,84.4,21.8,3.0,446.8,49.6,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",622.9,18.1,85.4,22.1,3.0,452.1,50.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",624.5,18.1,85.6,22.2,3.0,453.3,50.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",613.9,17.8,84.2,21.8,3.0,445.6,49.5,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",619.0,18.0,84.9,22.0,3.0,449.3,49.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",625.8,18.2,85.8,22.2,3.0,454.2,50.5,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",621.3,18.0,85.2,22.0,3.0,450.9,50.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",618.1,17.9,84.7,21.9,3.0,448.6,49.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",623.1,18.1,85.4,22.1,3.0,452.3,50.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",617.3,17.9,84.6,21.9,3.0,448.0,49.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",621.8,18.1,85.3,22.1,3.0,451.3,50.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",622.6,18.1,85.4,22.1,3.0,451.9,50.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Brown Rice (1.5 Cup) w/ Dal Tadka, Veggie Stir Fry & Curd",615.3,17.9,84.4,21.8,3.0,446.6,49.6,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",450.0,12.0,55.0,18.0,5.0,350.0,50.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",447.4,11.9,54.7,17.9,5.0,348.0,49.7,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",453.8,12.1,55.5,18.2,5.0,353.0,50.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",453.8,12.1,55.5,18.2,5.0,353.0,50.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",447.9,11.9,54.7,17.9,5.0,348.4,49.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",445.9,11.9,54.5,17.8,5.0,346.8,49.5,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",449.4,12.0,54.9,18.0,5.0,349.6,49.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",448.7,12.0,54.8,17.9,5.0,349.0,49.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",452.7,12.1,55.3,18.1,5.0,352.1,50.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",447.5,11.9,54.7,17.9,5.0,348.0,49.7,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",448.1,12.0,54.8,17.9,5.0,348.5,49.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",448.1,11.9,54.8,17.9,5.0,348.5,49.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",453.1,12.1,55.4,18.1,5.0,352.4,50.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",452.0,12.1,55.2,18.1,5.0,351.5,50.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",446.9,11.9,54.6,17.9,5.0,347.6,49.7,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",447.1,11.9,54.6,17.9,5.0,347.8,49.7,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",445.5,11.9,54.5,17.8,5.0,346.5,49.5,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",449.0,12.0,54.9,18.0,5.0,349.2,49.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",451.5,12.0,55.2,18.1,5.0,351.2,50.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",448.0,11.9,54.8,17.9,5.0,348.5,49.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Curd Rice (Large Bowl) w/ Pomegranate, Tadka & Roasted Papad",452.3,12.1,55.3,18.1,5.0,351.8,50.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",580.0,20.0,75.0,22.0,3.0,500.0,50.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",583.1,20.1,75.4,22.1,3.0,502.7,50.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",582.0,20.1,75.3,22.1,3.0,501.7,50.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",582.0,20.1,75.3,22.1,3.0,501.7,50.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",579.3,20.0,74.9,22.0,3.0,499.4,49.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",579.5,20.0,74.9,22.0,3.0,499.5,50.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",583.0,20.1,75.4,22.1,3.0,502.6,50.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",582.2,20.1,75.3,22.1,3.0,501.9,50.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",585.5,20.2,75.7,22.2,3.0,504.7,50.5,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",581.5,20.1,75.2,22.1,3.0,501.3,50.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",582.1,20.1,75.3,22.1,3.0,501.8,50.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",584.8,20.2,75.6,22.2,3.0,504.1,50.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",577.1,19.9,74.6,21.9,3.0,497.5,49.7,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",581.8,20.1,75.2,22.1,3.0,501.5,50.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",582.9,20.1,75.4,22.1,3.0,502.5,50.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",584.1,20.1,75.5,22.2,3.0,503.6,50.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",575.6,19.8,74.4,21.8,3.0,496.2,49.6,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",575.6,19.8,74.4,21.8,3.0,496.2,49.6,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",583.9,20.1,75.5,22.1,3.0,503.4,50.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",584.2,20.1,75.5,22.2,3.0,503.7,50.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Chapati (3) w/ Bhindi Masala, Dal & Cucumber Salad",575.6,19.8,74.4,21.8,3.0,496.2,49.6,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,All,Veg,North
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",650.0,40.0,60.0,28.0,2.0,600.0,55.0,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",651.9,40.1,60.2,28.1,2.0,601.7,55.2,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",646.4,39.8,59.7,27.8,2.0,596.7,54.7,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",646.4,39.8,59.7,27.8,2.0,596.6,54.7,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",648.8,39.9,59.9,27.9,2.0,598.9,54.9,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",648.8,39.9,59.9,27.9,2.0,598.9,54.9,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",646.8,39.8,59.7,27.9,2.0,597.0,54.7,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",651.9,40.1,60.2,28.1,2.0,601.8,55.2,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",652.3,40.1,60.2,28.1,2.0,602.1,55.2,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",649.6,40.0,60.0,28.0,2.0,599.6,55.0,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",654.0,40.2,60.4,28.2,2.0,603.7,55.3,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",654.9,40.3,60.5,28.2,2.0,604.5,55.4,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",650.8,40.0,60.1,28.0,2.0,600.7,55.1,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",654.8,40.3,60.4,28.2,2.0,604.4,55.4,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",648.9,39.9,59.9,28.0,2.0,599.0,54.9,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",644.9,39.7,59.5,27.8,2.0,595.3,54.6,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",647.4,39.8,59.8,27.9,2.0,597.6,54.8,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",649.3,40.0,59.9,28.0,2.0,599.4,54.9,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",646.1,39.8,59.6,27.8,2.0,596.4,54.7,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",646.6,39.8,59.7,27.9,2.0,596.9,54.7,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Fish Curry Meal: Rice (1 Cup), Fish (2 pcs) & Thoran",648.3,39.9,59.8,27.9,2.0,598.4,54.9,Recommended,Moderate,Recommended,Recommended,Moderate,Lunch,Adults,Non-Veg,South
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",750.0,35.0,80.0,30.0,4.0,850.0,65.0,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",743.6,34.7,79.3,29.7,4.0,842.8,64.4,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",743.0,34.7,79.3,29.7,4.0,842.1,64.4,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",745.4,34.8,79.5,29.8,4.0,844.8,64.6,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",748.9,34.9,79.9,30.0,4.0,848.8,64.9,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",754.5,35.2,80.5,30.2,4.0,855.1,65.4,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",756.4,35.3,80.7,30.3,4.0,857.2,65.6,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",745.3,34.8,79.5,29.8,4.0,844.6,64.6,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",756.0,35.3,80.6,30.2,4.0,856.8,65.5,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",743.3,34.7,79.3,29.7,4.0,842.4,64.4,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",746.3,34.8,79.6,29.9,4.0,845.8,64.7,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",756.4,35.3,80.7,30.3,4.0,857.3,65.6,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",749.1,35.0,79.9,30.0,4.0,849.0,64.9,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",743.2,34.7,79.3,29.7,4.0,842.3,64.4,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",749.5,35.0,79.9,30.0,4.0,849.4,65.0,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",757.3,35.3,80.8,30.3,4.0,858.3,65.6,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",754.2,35.2,80.4,30.2,4.0,854.7,65.4,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",743.6,34.7,79.3,29.7,4.0,842.8,64.4,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",744.4,34.7,79.4,29.8,4.0,843.7,64.5,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",751.4,35.1,80.1,30.1,4.0,851.6,65.1,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
"Chicken Biryani Combo: Biryani (Bowl), Raita, Egg & Salad",756.1,35.3,80.7,30.2,4.0,857.0,65.5,Avoid,Avoid,Avoid,Avoid,Avoid,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,550.0,55.0,35.0,22.0,2.0,450.0,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,544.5,54.5,34.7,21.8,2.0,445.5,29.7,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,551.9,55.2,35.1,22.1,2.0,451.6,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,548.3,54.8,34.9,21.9,2.0,448.6,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,550.6,55.1,35.0,22.0,2.0,450.5,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,549.6,55.0,35.0,22.0,2.0,449.7,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,549.1,54.9,34.9,22.0,2.0,449.2,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,551.8,55.2,35.1,22.1,2.0,451.5,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,551.4,55.1,35.1,22.1,2.0,451.2,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,544.9,54.5,34.7,21.8,2.0,445.8,29.7,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,549.8,55.0,35.0,22.0,2.0,449.8,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,547.7,54.8,34.9,21.9,2.0,448.1,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,553.4,55.3,35.2,22.1,2.0,452.8,30.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,545.4,54.5,34.7,21.8,2.0,446.3,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,550.1,55.0,35.0,22.0,2.0,450.1,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
Grilled Chicken Breast (250g) w/ Quinoa Salad & Hummus,553.9,55.4,35.2,22.2,2.0,453.2,30.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,All
